staff_id,staff_gpn,staff_bu_code
266434,CN011021731,CN419
266435,CN011021707,CN425
266437,CN011021795,CN426
266438,CN011021840,CN426
266439,CN011021653,CN410
266442,CN011021855,CN419
266443,CN011021657,CN413
266445,CN011021863,CN426
266446,CN011021793,CN411
266447,CN011022295,CN401
266448,CN011022311,CN401
266450,CN011022789,CN413
266451,CN011022876,CN414
266452,CN011022953,CN407
266453,CN011023005,CN419
266454,CN011022918,CN405
266456,CN011022891,CN407
266457,CN011023053,CN423
266461,CN011023550,CN401
266462,CN011023179,CN403
266463,CN011023422,CN403
266464,CN011023654,CN401
266466,CN011023446,CN401
266467,CN011023750,CN401
266468,CN011023269,CN401
266469,CN011023357,CN401
266483,CN011023435,CN427
266485,CN011023247,CN403
266486,CN011023166,CN409
266487,CN011023660,CN401
266488,CN011023458,CN403
266489,CN011023432,CN409
266490,CN011023485,CN401
266491,CN011023578,CN401
266493,CN011023326,CN401
266494,CN011023595,CN401
266496,CN011023603,CN403
266497,CN011023072,CN411
266498,CN011023546,CN401
266500,CN011023090,CN411
266503,CN011023088,CN411
266504,CN011023526,CN401
266505,CN011023511,CN401
266507,CN011023495,CN401
266508,CN011023507,CN401
266509,CN011023555,CN401
266510,CN011023165,CN403
266512,CN011023257,CN420
266513,CN011023399,CN403
266514,CN011023935,CN403
266516,CN011023649,CN401
266519,CN011023320,CN401
266520,CN011023178,CN401
266522,CN011023246,CN420
266523,CN011023189,CN401
266524,CN011023228,CN417
266528,CN011023315,CN401
266530,CN011023212,CN401
266532,CN011023718,CN407
266538,CN011023076,CN411
266539,CN011023060,CN411
266540,CN011023082,CN411
266541,CN011023101,CN411
266544,CN011023325,CN403
266545,CN011023258,CN412
266546,CN011023433,CN403
266548,CN011023426,CN427
266549,CN011023299,CN403
266550,CN011023376,CN417
266555,CN011023198,CN420
266556,CN011023290,CN420
266559,CN011023421,CN420
266560,CN011023424,CN417
266569,CN011023081,CN423
266580,CN011023361,CN401
266582,CN011023337,CN401
266586,HK011024148,HK001
266589,HK011024224,HK001
266595,HK011024447,HK001
266598,HK011024514,HK001
266599,HK011024508,HK001
266600,HK011024528,HK001
266602,CN011024588,CN407
266603,HK011024486,HK001
266605,CN011024601,CN401
266606,HK011024619,HK001
266607,CN011023129,CN401
266608,HK011024605,HK001
266610,HK011024630,HK001
266615,HK011024665,HK001
266617,HK011024667,HK001
266618,HK011024678,HK001
266624,CN011024779,CN403
266632,CN011024824,CN403
266633,HK011024770,HK001
266636,CN011024854,CN417
266645,HK011024892,HK001
266675,CN011015580,CN403
266676,CN011016336,CN401
266679,CN011018129,CN401
266680,CN011017037,CN412
266681,CN011016885,CN403
266683,CN011020170,CN401
266684,CN011020182,CN401
266685,CN011020195,CN401
266686,CN011020227,CN401
266687,CN011020175,CN401
266690,CN011021871,CN419
266693,CN011020263,CN401
266694,CN011020217,CN405
266695,CN011020178,CN401
266696,CN011020471,CN401
266697,CN011020434,CN405
266698,CN011020510,CN403
266699,CN011018391,CN401
266700,CN011018400,CN401
266701,CN011020228,CN401
266702,CN011020177,CN401
266703,CN011020407,CN405
266704,CN011021876,CN419
266705,CN011021715,CN429
266706,CN011021834,CN419
266707,CN011021692,CN419
266708,CN011021829,CN426
266709,CN011021826,CN410
266710,CN011021751,CN419
266711,CN011021902,CN414
266713,CN011021494,CN401
266715,CN011021856,CN419
266716,CN011021792,CN425
266717,CN011021910,CN419
266718,CN011021770,CN419
266719,CN011021714,CN419
266722,CN011021686,CN419
266724,CN011022277,CN401
266725,CN011022300,CN401
266726,CN011022361,CN401
266728,CN011022912,CN405
266729,CN011023532,CN401
266730,CN011023707,CN401
266731,CN011023641,CN401
266732,CN011023625,CN401
266734,CN011020612,CN401
266735,CN011021874,CN419
266736,CN011021748,CN419
266737,CN011021806,CN425
266738,CN011021655,CN410
266739,CN011021830,CN426
266740,CN011021820,CN413
266741,CN011021833,CN419
266742,CN011021761,CN414
266743,CN011021699,CN414
266746,CN011021889,CN419
266748,CN011021696,CN416
266749,CN011021690,CN425
266750,CN011022269,CN401
266751,CN011022362,CN401
266752,CN011022249,CN401
266754,CN011021754,CN419
266755,CN011022287,CN401
266756,CN011023038,CN403
266757,CN011022972,CN407
266759,CN011023782,CN419
266761,CN011023586,CN401
266762,CN011023626,CN401
266763,CN011023527,CN401
266765,CN011023425,CN401
266772,CN011023761,CN401
266773,CN011023636,CN401
266774,CN011023674,CN401
266775,CN011023219,CN403
266776,CN011023645,CN401
266777,CN011023605,CN401
266783,CN011022258,CN401
266786,CN011022702,CN403
266787,CN011022896,CN405
266790,CN011023634,CN401
266791,CN011023829,CN419
266792,CN011023508,CN401
266800,CN011023158,CN409
266801,CN011023155,CN403
266804,CN011023898,CN403
266805,CN011023680,CN401
266807,CN011023323,CN401
266808,CN011023148,CN401
266809,CN011023175,CN409
266811,CN011023351,CN409
266812,CN011023171,CN409
266814,CN011023559,CN401
266816,CN011023721,CN401
266817,CN011023331,CN401
266821,CN011023747,CN401
266822,CN011023484,CN401
266823,HK011023834,HK001
266824,CN011023762,CN401
266825,CN011023709,CN401
266830,CN011023771,CN401
266835,CN011023671,CN401
266836,CN011023647,CN401
266838,CN011023537,CN401
266841,CN011023611,CN401
266842,CN011023921,CN401
266846,CN011023614,CN401
266847,CN011023196,CN401
266848,CN011023628,CN401
266849,CN011023727,CN401
266852,CN011023759,CN401
266859,CN011023418,CN427
266861,CN011023168,CN403
266862,CN011023388,CN409
266863,CN011023648,CN401
266864,CN011023278,CN403
266866,CN011023214,CN420
266868,CN011023769,CN401
266870,CN011023480,CN401
266873,CN011023768,CN401
266874,CN011023720,CN401
266877,CN011023629,CN401
266878,CN011023306,CN403
266879,CN011023632,CN401
266881,CN011023406,CN403
266882,CN011023141,CN403
266883,CN011023534,CN401
266884,CN011023544,CN401
266886,CN011023701,CN403
266887,CN011023300,CN401
266888,CN011023229,CN401
266891,CN011023384,CN401
266893,CN011023528,CN403
266894,CN011023549,CN401
266895,CN011023454,CN403
266896,CN011023073,CN411
266898,CN011023364,CN403
266899,CN011023316,CN401
266901,CN011023592,CN401
266902,CN011023332,CN401
266907,CN011023622,CN401
266908,CN011023741,CN401
266909,CN011023069,CN411
266910,CN011023358,CN403
266911,CN011023070,CN411
266912,CN011023169,CN401
266913,CN011023239,CN401
266914,CN011023975,CN430
266915,CN011023286,CN417
266916,CN011023976,CN430
266917,CN011023125,CN409
266922,CN011023111,CN412
266925,CN011023071,CN411
266926,CN011023477,CN401
266927,CN011023575,CN401
266933,CN011023104,CN411
266934,CN011023100,CN411
266935,CN011023667,CN407
266940,CN011023352,CN403
266941,CN011023137,CN403
266942,CN011023223,CN417
266943,CN011023518,CN401
266944,CN011023763,CN401
266945,CN011023655,CN401
266946,CN011023444,CN403
266947,CN011023652,CN401
266948,CN011023690,CN401
266949,CN011023353,CN420
266950,CN011023375,CN403
266951,CN011023086,CN411
266954,CN011023749,CN401
266957,CN011023472,CN401
266958,CN011023706,CN401
266959,CN011023348,CN403
266960,CN011023640,CN401
266961,CN011023147,CN420
266962,CN011023734,CN401
266963,CN011023633,CN401
266964,CN011023482,CN401
266966,CN011023552,CN401
266967,CN011023474,CN403
266970,CN011023379,CN401
266971,CN011023372,CN427
266972,CN011023248,CN427
266973,CN011023753,CN401
266975,CN011023697,CN401
266977,CN011023725,CN401
266981,CN011023285,CN401
266983,CN011023126,CN417
266987,CN011023136,CN417
266988,CN011023437,CN401
266990,CN011023343,CN401
266991,CN011023288,CN401
266993,CN011023371,CN409
266994,CN011023423,CN420
266995,CN011023209,CN409
266996,CN011023441,CN401
266997,CN011023383,CN403
266999,CN011023309,CN420
267001,CN011023260,CN401
267009,CN011023289,CN401
267010,CN011023973,CN430
267011,CN011023124,CN417
267012,CN011023183,CN412
267016,CN011023602,CN407
267017,CN011023541,CN407
267018,CN011023612,CN407
267020,CN011024031,CN430
267025,CN011023977,CN430
267029,CN011023074,CN411
267030,CN011023103,CN411
267031,CN011023102,CN411
267032,CN011023554,CN407
267034,CN011023427,CN412
267036,CN011023338,CN401
267037,CN011023322,CN417
267038,CN011023449,CN409
267042,CN011023061,CN411
267047,CN011024043,CN403
267050,CN011023619,CN407
267051,CN011023097,CN423
267052,CN011023115,CN427
267056,CN011023303,CN403
267058,CN011023293,CN412
267061,CN011018415,CN403
267066,CN011020159,CN419
267067,CN011020161,CN419
267068,CN011020181,CN401
267069,CN011020199,CN401
267070,CN011020215,CN419
267071,CN011020250,CN401
267072,CN011020443,CN403
267074,CN011021647,CN410
267075,CN011021661,CN413
267076,CN011021670,CN413
267077,CN011021676,CN413
267078,CN011021703,CN416
267079,CN011021704,CN415
267080,CN011021727,CN410
267081,CN011021744,CN422
267082,CN011021746,CN410
267083,CN011021749,CN415
267085,CN011021772,CN428
267086,CN011021786,CN410
267087,CN011021788,CN429
267088,CN011021789,CN429
267089,CN011021803,CN410
267090,CN011021821,CN428
267091,CN011021824,CN429
267092,CN011021854,CN410
267093,CN011021857,CN415
267094,CN011021872,CN428
267095,CN011021882,CN422
267096,CN011021885,CN416
267097,CN011021888,CN429
267098,CN011021900,CN429
267099,CN011022196,CN413
267100,CN011022217,CN401
267101,CN011022222,CN401
267103,CN011022235,CN401
267104,CN011022242,CN401
267105,CN011022255,CN401
267106,CN011022294,CN401
267107,CN011022301,CN401
267108,CN011022315,CN401
267109,CN011022327,CN401
267110,CN011022339,CN401
267111,CN011022341,CN401
267112,CN011022352,CN401
267113,CN011022367,CN401
267115,CN011022505,CN401
267117,CN011022585,CN403
267118,CN011022589,CN403
267119,CN011022591,CN403
267121,CN011022602,CN403
267122,CN011022636,CN403
267123,CN011022647,CN403
267124,CN011022651,CN403
267125,CN011022656,CN403
267126,CN011022689,CN403
267127,CN011022691,CN403
267128,CN011022694,CN403
267129,CN011022718,CN403
267132,CN011022748,CN401
267133,CN011022797,CN401
267135,CN011022894,CN416
267136,CN011022902,CN405
267137,CN011022906,CN407
267138,CN011022907,CN407
267139,CN011022913,CN405
267140,CN011022919,CN405
267141,CN011022921,CN405
267142,CN011022923,CN407
267143,CN011022928,CN407
267145,CN011022939,CN407
267146,CN011022940,CN407
267148,CN011022946,CN407
267149,CN011022947,CN407
267150,CN011022948,CN407
267151,CN011022951,CN407
267152,CN011022956,CN407
267153,CN011022963,CN407
267154,CN011022967,CN405
267155,CN011022969,CN405
267156,CN011022985,CN405
267157,CN011022996,CN405
267158,CN011022997,CN416
267159,CN011023000,CN405
267160,CN011023006,CN407
267161,CN011023019,CN405
267162,CN011023039,CN416
267163,CN011023253,CN401
267164,CN011023270,CN401
267165,CN011023336,CN403
267166,CN011023465,CN401
267167,CN011023468,CN401
267168,CN011023470,CN401
267169,CN011023891,CN403
267170,CN011023929,CN403
267171,CN011023996,CN403
267172,CN011024017,CN403
267173,CN011024019,CN403
267174,CN011024044,CN403
267175,CN011024053,CN403
267176,CN011024060,CN403
267177,CN011024061,CN403
267178,HK011024227,HK001
267179,HK011024233,HK001
267180,HK011024234,HK001
267182,CN011024283,CN403
267184,HK011024301,HK001
267185,CN011024305,CN415
267188,HK011024326,HK001
267189,CN011024327,CN403
267190,HK011024340,HK001
267192,HK011024368,HK001
267193,HK011024371,HK001
267194,HK011024374,HK001
267195,HK011024385,HK001
267196,HK011024391,HK001
267197,HK011024392,HK001
267198,HK011024395,HK001
267199,HK011024401,HK001
267200,HK011024422,HK001
267201,HK011024425,HK001
267203,HK011024443,HK001
267204,CN011024450,CN403
267207,CN011024674,CN403
267209,HK011024716,HK001
267213,CN011024860,CN403
267215,HK011024890,HK040
267265,CN011015246,CN413
267266,CN011020252,CN401
267268,CN011021807,CN429
267278,CN011022601,CN403
267289,HK011024952,HK001
267291,CN011022304,CN401
267292,CN011024882,CN403
267293,CN011024951,CN403
267295,HK011024959,HK001
267300,HK011024975,HK001
267302,HK011024958,HK001
267307,CN011023890,CN403
267323,CN011024960,CN407
267324,CN011024965,CN401
267329,CN011020165,CN419
267345,CN011022265,CN401
267346,CN011022960,CN407
267347,CN011024677,CN403
267348,CN011024856,CN403
267350,HK011024230,HK001
267361,CN011024995,CN403
267367,CN011017712,CN407
267368,CN011022965,CN405
267370,HK011024421,HK001
267381,HK011025041,HK001
267382,CN011022316,CN401
267383,HK011024983,HK040
267438,HK011025073,HK001
267450,CN011022514,CN409
267451,HK011024457,HK001
267458,CN011025020,CN417
267459,CN011025019,CN409
267460,HK011025045,HK001
267463,HK011025059,HK001
267466,HK011025061,HK001
267468,HK011025071,HK001
267472,CN011025018,CN417
267478,HK011025070,HK001
267485,HK011025091,HK001
267487,HK011025101,HK001
267489,CN011025103,CN405
267490,HK011025072,HK001
267498,CN011025097,CN430
267499,CN011025095,CN413
267502,HK011024990,HK001
267510,CN011025052,CN407
267511,HK011025066,HK001
267513,CN011025078,CN403
267514,HK011025076,HK001
267525,HK011024400,HK001
267526,CN011025107,CN405
267804,CN010623946,CN405
267806,CN010607801,CN410
267827,"",CN201
267829,CN011002932,CN415
267870,"",CN403
267890,CN011025106,CN403
267891,HK011025170,HK001
267892,HK011025194,HK001
267893,CN011025116,CN407
267894,HK011025141,HK070
267895,HK011025169,HK001
267896,HK011025174,HK001
267897,HK011025195,HK001
267898,HK011025224,HK001
267899,HK011025193,HK001
267928,HK011025135,HK040
267965,CN011025204,CN405
267977,CN011025248,CN407
267979,CN011025282,CN415
267980,CN011025200,CN417
267981,CN011025208,CN413
267988,HK011025171,HK001
267992,CN011025127,CN407
267995,CN011025147,CN407
268006,CN011025251,CN414
268014,CN011025249,CN414
268018,HK011025463,HK001
268789,"",HK001
268790,"",HK001
268791,"",HK001
268792,"",HK001
268793,"",HK001
268794,"",HK001
268795,"",CN419
268796,"",CN403
268797,"",CN403
268798,"",CN403
268799,"",CN403
268800,"",CN419
268801,"",CN403
268802,"",CN419
268803,"",CN403
268804,"",CN419
268805,"",CN403
268806,"",CN403
268807,"",CN403
268808,"",CN403
268809,"",CN403
268810,"",CN403
268811,"",CN403
268812,"",CN403
268813,"",CN403
268814,"",CN419
268815,"",CN403
268816,"",CN403
268817,"",CN403
268818,"",CN419
268819,"",CN403
268820,"",CN403
268821,"",CN403
268822,"",CN403
268823,"",CN403
268824,"",CN403
268825,"",CN403
268826,"",CN403
268827,"",CN403
268828,"",CN403
268829,"",CN403
268830,"",CN403
268831,"",CN403
268832,"",CN419
268833,"",CN419
268834,"",CN403
268835,"",CN403
268845,"",CN403
268847,"",CN403
268848,"",CN411
268849,"",CN403
268850,"",CN403
268851,"",CN411
268852,"",CN403
268853,"",CN403
268854,"",CN411
268855,"",CN403
268856,"",CN403
268857,"",CN403
268858,"",CN403
268859,"",CN403
268860,"",CN403
268861,"",CN403
268862,"",CN403
268863,"",CN403
268864,"",CN403
268865,"",CN403
268866,"",CN403
268867,"",CN403
268868,"",CN403
268869,"",CN403
268870,"",CN403
268871,"",CN403
268872,"",CN403
268873,"",CN403
268874,"",CN403
268875,"",CN403
268876,"",CN403
268877,"",CN416
268878,"",CN416
268879,"",CN411
268880,"",CN403
268881,"",CN403
268882,"",CN403
268883,"",CN411
268884,"",CN403
268885,"",CN411
268886,"",CN416
268887,"",CN403
268888,"",CN416
268889,"",CN403
268890,"",CN423
268891,"",CN416
268892,"",CN403
268893,"",CN403
268894,"",CN423
268895,"",CN403
268896,"",CN413
268897,"",CN413
268898,"",CN416
268899,"",CN403
268900,"",CN416
268901,"",CN416
268902,"",CN403
268903,"",CN403
268904,"",CN416
268905,"",CN403
268906,"",CN403
268907,"",CN414
268908,"",CN416
268909,"",CN416
268910,"",CN416
268911,"",CN403
268912,"",CN416
268913,"",CN403
268914,"",CN403
268920,"",CN401
268924,"",CN401
268925,"",CN401
268926,"",CN401
268927,"",CN401
268928,"",CN401
268933,"",CN401
268937,"",CN401
268938,"",CN401
268939,"",CN401
268940,"",CN401
268941,"",CN401
268946,"",CN401
268950,"",CN401
268951,"",CN401
268952,"",CN401
268953,"",CN401
268954,"",CN401
268966,"",CN401
268967,"",CN401
268968,"",CN401
268969,"",CN401
268970,"",CN401
268971,"",CN401
268972,"",CN401
268976,"",CN401
268977,"",CN401
268978,"",CN401
268979,"",CN401
268980,"",CN401
268985,"",CN401
268990,"",CN401
268991,"",CN401
268992,"",CN401
268993,"",CN401
268994,"",CN401
268996,"",CN411
269000,"",CN411
269001,"",CN411
269006,"",CN411
269007,"",CN411
269008,"",CN411
269009,"",CN423
269013,"",CN423
269014,"",CN423
269019,"",CN423
269020,"",CN423
269021,"",CN423
269022,"",CN415
269026,"",CN415
269027,"",CN415
269028,"",CN415
269029,"",CN415
269030,"",CN415
269040,"",CN409
269044,"",CN409
269045,"",CN409
269046,"",CN409
269047,"",CN409
269048,"",CN409
269053,"",CN403
269054,"",CN403
269055,"",CN403
269056,"",CN403
269057,"",CN403
269058,"",HK001
269060,"",HK001
269061,"",HK001
269062,"",HK001
269063,"",HK001
269064,"",HK001
269065,"",CN401
269066,"",CN401
269067,"",CN401
269068,"",CN401
269069,"",CN401
269070,"",CN401
269071,"",CN417
269073,"",CN405
269074,"",CN405
269075,"",CN405
269076,"",CN405
269077,"",CN405
269078,"",CN405
269083,"",CN407
269084,"",CN407
269085,"",CN407
269086,"",CN407
269087,"",CN407
269090,"",CN407
269095,"",CN407
269096,"",CN407
269097,"",CN407
269098,"",CN407
269099,"",CN407
269103,"",CN407
269108,"",CN407
269109,"",CN407
269110,"",CN407
269111,"",CN407
269112,"",CN407
269117,"",CN425
269122,"",CN425
269123,"",CN425
269124,"",CN425
269125,"",CN425
269126,"",CN425
269131,"",CN428
269135,"",CN428
269136,"",CN428
269137,"",CN428
269138,"",CN428
269139,"",CN428
269145,"",HK001
269146,"",HK001
269147,"",HK001
269148,"",HK001
269149,"",HK001
269151,"",HK001
269152,"",HK001
269153,"",HK001
269154,"",HK001
269155,"",HK001
269157,"",HK001
269158,"",HK001
269159,"",HK001
269160,"",HK001
269161,"",HK001
269163,"",HK001
269164,"",HK001
269165,"",HK001
269166,"",HK001
269167,"",HK001
269168,"",HK001
269169,"",HK001
269171,"",HK001
269172,"",HK001
269173,"",HK001
269174,"",HK001
269175,"",HK001
269177,"",HK001
269178,"",HK001
269195,"",HK001
269196,"",HK001
269197,"",HK001
269198,"",HK001
269199,"",HK001
269200,"",HK001
269201,"",HK001
269202,"",HK001
269203,"",HK001
269204,"",HK001
269205,"",HK001
269206,"",HK001
269207,"",HK001
269208,"",HK001
269209,"",HK001
269210,"",HK001
269211,"",HK001
269212,"",HK001
269213,"",HK001
269214,"",HK001
269215,"",HK001
269216,"",HK001
269217,"",HK001
269218,"",HK001
269219,"",HK001
269220,"",HK001
269221,"",HK001
269222,"",HK001
269223,"",HK001
269224,"",HK001
269225,"",HK001
269226,"",HK001
269227,"",HK001
269228,"",HK001
269229,"",HK001
269230,"",HK001
269231,"",HK001
269232,"",HK001
269233,"",HK001
269234,"",HK001
269235,"",HK001
269236,"",HK001
269237,"",HK001
269238,"",HK001
269239,"",HK001
269240,"",HK001
269241,"",HK001
269242,"",HK001
269243,"",HK001
269244,"",HK001
269245,"",HK001
269246,"",HK001
269252,"",HK001
269253,"",HK001
269255,"",HK001
269279,"",HK001
269280,"",HK001
269281,"",HK001
269282,"",HK001
269283,"",HK001
269284,"",HK001
269285,"",HK001
