name_query,code,main_service_line,sub_service_line,engage_nature
AUD2022,22881708,2,1,0
AUD2022,22881718,2,1,0
AUD2022,22881733,2,1,0
AUD2022,22881743,2,1,0
AUD2022,22881753,2,1,0
AUD2022,22881758,2,1,0
AUD2022,22881763,2,1,0
AUD2022,22881768,2,1,0
AUD2022,22881773,2,1,0
AUD2022,22881778,2,1,0
AUD2022,22881783,2,1,0
AUD2022,22881788,2,1,0
AUD2022,22881818,2,1,0
AUD2022,22881828,2,1,0
AUD2022,22881833,2,1,0
AUD2022,22881838,2,1,0
AUD2022,22881843,2,1,0
AUD2022,22881853,2,1,0
AUD2022,22881863,2,1,0
AUD2022,22881868,2,1,0
AUD2022,22881878,2,1,0
AUD2022,22881888,2,1,0
AUD2022,22881893,2,1,0
AUD2022,22881898,2,1,0
AUD2022,22881903,2,1,0
AUD2022,22881908,2,1,0
AUD2022,22881913,2,1,0
AUD2022,22881918,2,1,0
AUD2022,22881928,2,1,0
AUD2022,22881938,2,1,0
AUD2022,22881943,2,1,0
AUD2022,22881963,2,1,0
AUD2022,22881968,2,1,0
AUD2022,22881973,2,1,0
AUD2022,22881988,2,1,0
AUD2022,22881993,2,1,0
AUD2022,22881998,2,1,0
INT2023,22882003,2,1,0
AUD2022,22882013,2,1,0
AUD2022,22882018,2,1,0
AUD2022,22882028,2,1,0
AUD2022,22882033,2,1,0
AUD2022,22882038,2,1,0
AUD2022,22882048,2,1,0
AUD2022,22882053,2,1,0
AUD2022,22882058,2,1,0
AUD2022,22882073,2,1,0
AUD2022,22882088,2,1,0
AUD2022,22882093,2,1,0
AUD2022,22882098,2,1,0
AUD2022,22882103,2,1,0
INT2023,22882113,2,1,0
AUD2022,22882118,2,1,0
AUD2022,22882123,2,1,0
AUD2022,22882128,2,1,0
AUD2022,22882133,2,1,0
AUD2022,22882138,2,1,0
AUD2022,22882143,2,1,0
AUD2022,22882153,2,1,0
AUD2022,22882168,2,1,0
AUD2022,22882173,2,1,0
AUD2022,22882193,2,1,0
AUD2022,22882203,2,1,0
AUD2022,22882208,2,1,0
AUD2022,22882228,2,1,0
AUD2022,22882243,2,1,0
AUD2022,22882248,2,1,0
AUD2022,22882263,2,1,0
AUD2022,22882268,1,1,0
AUD2022,22882273,2,1,0
AUD2022,22882288,2,1,0
AUD2022,22882298,2,1,0
AUD2022,22882303,2,1,0
AUD2022,22882318,2,1,0
AUD2022,22882323,2,1,0
AUD2022,22882373,2,1,0
AUD2022,22882378,2,1,0
AUD2022,22882398,2,1,0
AUD2022,22882408,2,1,0
AUD2022,22882413,2,1,0
AUD2022,22882428,2,1,0
AUD2022,22882433,2,1,0
AUD2022,22882438,2,1,0
AUD2022,22882448,2,1,0
AUD2022,22882453,2,1,0
AUD2022,22882458,2,1,0
AUD2022,22882463,2,1,0
AUD2022,22882468,2,1,0
AUD2022,22882518,2,1,0
AUD2022,22882523,2,1,0
AUD2022,22882553,2,1,0
AUD2022,22882563,2,1,0
AUD2022,22882568,2,1,0
AUD2022,22882573,2,1,0
AUD2022,22882583,2,1,0
AUD2022,22882588,2,1,0
AUD2022,22882593,2,1,0
AUD2022,22882598,1,1,0
AUD2022,22882603,2,1,0
AUD2022,22882613,2,1,0
AUD2022,22882618,2,1,0
AUD2022,22882628,2,1,0
AUD2022,22882633,2,1,0
AUD2022,22882663,2,1,0
AUD2022,22882673,2,1,0
AUD2022,22882678,2,1,0
AUD2022,22882683,1,1,0
AUD2022,22882688,2,1,0
AUD2022,22882698,2,1,0
AUD2022,22882703,2,1,0
AUD2022,22882713,2,1,0
AUD2022,22882718,2,1,0
AUD2022,22882723,2,1,0
AUD2022,22882728,2,1,0
AUD2022,22882738,2,1,0
AUD2022,22882743,2,1,0
AUD2022,22882753,2,1,0
AUD2022,22882758,2,1,0
AUD2022,22882763,1,1,0
AUD2022,22882768,2,1,0
AUD2022,22883218,2,1,0
AUD2022,22883228,2,1,0
AUD2022,22883233,2,1,0
AUD2022,22883238,2,1,0
AUD2022,22883243,2,1,0
AUD2022,22883248,2,1,0
AUD2022,22883258,2,1,0
AUD2022,22883273,2,1,0
AUD2022,22883278,2,1,0
AUD2022,22883283,2,1,0
AUD2022,22883288,2,1,0
AUD2022,22883298,1,1,0
AUD2022,22883308,2,1,0
AUD2022,22883318,2,1,0
AUD2022,22883323,2,1,0
AUD2022,22883328,2,1,0
AUD2022,22883348,2,1,0
AUD2022,22883353,2,1,0
AUD2022,22883373,2,1,0
AUD2022,22883378,2,1,0
AUD2022,22883383,1,1,0
AUD2022,22883393,2,1,0
AUD2022,22883408,2,1,0
AUD2022,22883418,2,1,0
AUD2022,22883423,2,1,0
AUD2022,22883428,2,1,0
AUD2022,22883458,2,1,0
AUD2022,22883463,2,1,0
AUD2022,22883478,2,1,0
AUD2022,22883483,2,1,0
AUD2022,22883503,2,1,0
AUD2022,22883508,2,1,0
AUD2022,22883513,2,1,0
AUD2022,22883518,2,1,0
AUD2022,22883533,2,1,0
AUD2022,22883553,2,1,0
AUD2022,22883558,2,1,0
AUD2022,22883573,2,1,0
AUD2022,22883583,2,1,0
AUD2022,22883593,2,1,0
AUD2022,22883603,2,1,0
AUD2022,22883613,2,1,0
AUD2022,22883618,2,1,0
AUD2022,22883633,2,1,0
AUD2022,22883643,2,1,0
AUD2022,22883653,2,1,0
AUD2022,22883658,2,1,0
AUD2022,22883668,2,1,0
AUD2022,22883683,2,1,0
AUD2022,22883693,2,1,0
AUD2022,22883698,2,1,0
AUD2022,22883708,2,1,0
AUD2022,22883718,2,1,0
AUD2022,22883728,2,1,0
AUD2022,22883733,2,1,0
AUD2022,22883763,2,1,0
AUD2022,22883773,2,1,0
AUD2022,22883778,2,1,0
AUD2022,22883793,2,1,0
AUD2022,22883798,2,1,0
AUD2022,22883803,2,1,0
AUD2022,22883808,2,1,0
AUD2022,22883813,2,1,0
AUD2022,22883818,2,1,0
AUD2022,22883823,2,1,0
AUD2022,22883843,2,1,0
AUD2022,22883848,2,1,0
AUD2022,22883858,2,1,0
AUD2022,22883863,2,1,0
AUD2022,22883868,2,1,0
AUD2022,22883878,2,1,0
AUD2022,22883888,2,1,0
AUD2022,22883893,2,1,0
AUD2022,22883908,2,1,0
AUD2022,22883913,2,1,0
AUD2022,22883923,2,1,0
AUD2022,22883943,2,1,0
AUD2022,22883948,2,1,0
AUD2022,22883958,2,1,0
AUD2022,22883963,2,1,0
AUD2022,22883968,2,1,0
AUD2022,22883973,2,1,0
AUD2022,22883978,2,1,0
AUD2022,22883993,2,1,0
AUD2022,22883998,2,1,0
AUD2022,22884003,2,1,0
AUD2022,22884008,2,1,0
AUD2022,22884018,2,1,0
AUD2022,22884033,2,1,0
AUD2022,22884043,2,1,0
AUD2022,22884048,2,1,0
AUD2022,22884053,2,1,0
AUD2022,22884058,2,1,0
AUD2022,22884063,2,1,0
AUD2022,22884073,2,1,0
AUD2022,22884083,2,1,0
AUD2022,22884098,2,1,0
AUD2022,22884103,2,1,0
AUD2022,22884113,2,1,0
AUD2022,22884118,2,1,0
AUD2022,22884183,2,1,0
AUD2022,22884188,2,1,0
AUD2022,22884193,2,1,0
AUD2022,22884198,2,1,0
AUD2022,22884203,1,1,0
AUD2022,22884208,2,1,0
AUD2022,22884213,2,1,0
AUD2022,22884223,2,1,0
AUD2022,22884238,1,1,0
AUD2022,22884243,2,1,0
AUD2022,22884248,2,1,0
AUD2022,22884263,2,1,0
AUD2022,22884278,2,1,0
AUD2022,22884298,2,1,0
AUD2022,22884308,2,1,0
AUD2022,22884318,2,1,0
AUD2022,22884323,2,1,0
AUD2022,22884353,2,1,0
AUD2022,22884363,2,1,0
AUD2022,22884368,2,1,0
AUD2022,22884378,2,1,0
AUD2022,22884383,2,1,0
AUD2022,22884393,2,1,0
AUD2022,22884398,2,1,0
AUD2022,22884403,2,1,0
AUD2022,22884413,2,1,0
AUD2022,22884443,1,1,0
AUD2022,22884448,2,1,0
AUD2022,22884463,2,1,0
AUD2022,22884473,1,1,0
AUD2022,22884478,2,1,0
AUD2022,22884483,1,1,0
AUD2022,22884488,2,1,0
AUD2022,22884493,2,1,0
AUD2022,22884518,1,1,0
AUD2022,22884528,1,1,0
AUD2022,22884533,2,1,0
AUD2022,22884538,2,1,0
AUD2022,22884543,2,1,0
AUD2022,22884553,2,1,0
AUD2022,22884603,2,1,0
AUD2022,22884613,2,1,0
AUD2022,22884618,1,1,0
AUD2022,22884623,2,1,0
AUD2022,22884628,1,1,0
AUD2022,22884633,1,1,0
AUD2022,22884648,2,1,0
AUD2022,22884663,2,1,0
AUD2022,22884673,2,1,0
AUD2022,22884678,2,1,0
AUD2022,22884683,1,1,0
AUD2022,22884698,2,1,0
AUD2022,22884723,2,1,0
AUD2022,22884728,2,1,0
AUD2022,22884733,2,1,0
AUD2022,22884738,2,1,0
AUD2022,22884743,2,1,0
AUD2022,22884748,2,1,0
AUD2022,22884753,2,1,0
AUD2022,22884758,2,1,0
AUD2022,22884763,2,1,0
AUD2022,22884768,1,1,0
AUD2022,22884773,2,1,0
AUD2022,22884788,2,1,0
AUD2022,22884793,2,1,0
AUD2022,22884808,2,1,0
AUD2022,22884813,2,1,0
AUD2022,22884818,2,1,0
AUD2022,22884823,2,1,0
AUD2022,22884833,2,1,0
AUD2022,22884838,2,1,0
AUD2022,22884843,2,1,0
AUD2022,22884863,2,1,0
AUD2022,22884873,2,1,0
AUD2022,22884878,2,1,0
AUD2022,22884888,2,1,0
AUD2022,22884898,2,1,0
AUD2022,22884903,2,1,0
AUD2022,22884908,2,1,0
AUD2022,22884913,1,1,0
AUD2022,22884953,2,1,0
AUD2022,22885003,1,1,0
AUD2022,22885028,2,1,0
AUD2022,22885043,1,1,0
AUD2022,22885048,1,1,0
AUD2022,22885053,2,1,0
AUD2022,22885063,2,1,0
AUD2022,22885068,2,1,0
AUD2022,22885073,2,1,0
AUD2022,22885093,1,1,0
AUD2022,22885113,2,1,0
AUD2022,22885133,2,1,0
AUD2022,22885148,2,1,0
AUD2022,22885153,2,1,0
AUD2022,22885168,2,1,0
AUD2022,22885173,2,1,0
AUD2022,22885213,2,1,0
AUD2022,22885218,2,1,0
AUD2022,22885223,2,1,0
AUD2022,22885238,2,1,0
AUD2022,22885243,1,1,0
AUD2022,22885273,2,1,0
AUD2022,22885278,2,1,0
AUD2022,22885283,2,1,0
AUD2022,22885288,2,1,0
AUD2022,22885293,2,1,0
AUD2022,22885303,2,1,0
AUD2022,22885318,1,1,0
AUD2022,22885323,1,1,0
AUD2022,22885373,2,1,0
AUD2022,22885383,2,1,0
AUD2022,22885388,1,1,0
AUD2022,22885408,2,1,0
AUD2022,22885418,2,1,0
AUD-202,22885423,1,1,0
AUD2022,22885448,2,1,0
AUD2022,22885458,2,1,0
AUD2022,22885498,2,1,0
AUD2022,22885503,1,1,0
AUD2022,22885508,1,1,0
AUD2022,22885518,2,1,0
AUD2022,22885523,2,1,0
AUD2022,22885528,2,1,0
AUD2022,22885543,2,1,0
AUD2022,22885553,1,1,0
AUD2022,22885558,2,1,0
AUD2022,22885563,2,1,0
AUD2022,22885573,2,1,0
AUD2022,22885578,2,1,0
AUD2022,22885583,2,1,0
AUD2022,22885588,2,1,0
AUD2022,22885608,2,1,0
AUD2022,22885618,2,1,0
AUD2022,22885628,2,1,0
AUD2022,22885638,2,1,0
AUD2022,22885668,2,1,0
AUD2022,22885693,2,1,0
AUD2022,22885703,2,1,0
AUD2022,22885708,2,1,0
AUD2022,22885713,2,1,0
AUD2022,22885723,2,1,0
AUD2022,22885733,2,1,0
AUD2022,22885748,2,1,0
AUD2022,22885753,2,1,0
AUD2022,22885758,2,1,0
AUD2022,22885763,2,1,0
AUD2022,22885768,2,1,0
AUD2022,22885778,2,1,0
AUD2022,22885783,2,1,0
AUD2022,22885788,2,1,0
AUD2022,22885798,2,1,0
AUD2022,22885808,2,1,0
AUD2022,22885818,2,1,0
AUD2022,22885823,2,1,0
AUD2022,22885838,2,1,0
AUD2022,22885843,2,1,0
AUD2022,22886313,1,1,0
AUD2022,22886328,2,1,0
AUD2022,22886348,1,1,0
AUD2022,22886358,1,1,0
AUD2022,22886383,1,1,0
AUD2022,22886388,2,1,0
AUD2022,22886393,2,1,0
AUD2022,22886408,2,1,0
AUD2022,22886413,2,1,0
AUD2022,22886433,2,1,0
AUD2022,22886448,2,1,0
AUD2022,22886463,2,1,0
AUD2022,22886473,2,1,0
AUD2022,22886478,2,1,0
AUD2022,22886508,1,1,0
AUD2022,22886538,2,1,0
AUD2022,22886598,2,1,0
AUD2022,22886623,1,1,0
AUD2022,22886663,2,1,0
AUD2022,22886673,1,1,0
AUD2022,22886683,2,1,0
AUD2022,22886693,2,1,0
AUD2022,22886708,2,1,0
AUD2022,22886713,2,1,0
AUD2022,22886728,1,1,0
AUD2022,22886738,2,1,0
AUD2022,22886753,2,1,0
AUD2022,22886758,2,1,0
AUD2022,22886793,2,1,0
AUD2022,22886798,2,1,0
AUD2022,22886843,2,1,0
AUD2022,22886858,2,1,0
AUD2022,22886863,2,1,0
AUD2022,22886868,1,1,0
AUD2022,22886878,2,1,0
AUD2022,22886883,2,1,0
AUD2022,22886888,2,1,0
AUD2022,22886918,2,1,0
AUD2022,22886928,2,1,0
AUD2022,22886933,2,1,0
AUD2022,22886943,2,1,0
AUD2022,22886958,2,1,0
AUD2022,22886963,2,1,0
AUD2022,22886973,2,1,0
AUD2022,22886978,2,1,0
AUD2022,22886988,2,1,0
AUD2022,22886998,2,1,0
AUD2022,22887008,2,1,0
AUD2022,22887023,1,1,0
AUD2022,22887028,1,1,0
AUD2022,22887063,2,1,0
AUD2022,22887068,2,1,0
AUD2022,22887078,1,1,0
AUD2022,22887093,1,1,0
AUD2022,22887098,1,1,0
AUD2022,22887103,2,1,0
AUD2022,22887113,2,1,0
AUD2022,22887143,2,1,0
AUD2022,22887188,1,1,0
AUD2022,22887193,2,1,0
AUD2022,22887198,1,1,0
AUD2022,22887203,2,1,0
AUD2022,22887208,1,1,0
AUD2022,22887223,2,1,0
AUD2022,22887263,2,1,0
AUD2022,22887283,2,1,0
AUD2022,22887303,1,1,0
AUD2022,22887313,2,1,0
AUD2022,22887318,2,1,0
AUD2022,22887323,2,1,0
AUD2022,22887373,2,1,0
AUD2022,22887388,2,1,0
AUD2022,22887413,2,1,0
AUD2022,22887418,2,1,0
AUD2022,22887433,2,1,0
AUD2022,22887443,2,1,0
AUD2022,22887463,2,1,0
AUD2022,22887478,2,1,0
AUD2022,22887483,1,1,0
AUD2022,22887498,2,1,0
AUD2022,22887503,2,1,0
AUD2022,22887513,2,1,0
AUD2022,22887523,2,1,0
AUD2022,22887533,1,1,0
AUD2022,22887558,2,1,0
AUD2022,22887563,1,1,0
AUD2022,22887568,2,1,0
AUD2022,22887588,2,1,0
AUD2022,22887643,2,1,0
AUD2022,22887648,2,1,0
AUD2022,22887673,2,1,0
AUD2022,22887683,2,1,0
AUD2022,22887693,2,1,0
AUD2022,22887698,2,1,0
AUD2022,22887703,2,1,0
AUD2022,22887718,2,1,0
AUD2022,22887743,2,1,0
AUD2022,22887783,2,1,0
AUD2022,22887808,2,1,0
AUD2022,22887818,1,1,0
AUD2022,22887833,1,1,0
AUD2022,22887848,2,1,0
AUD2022,22887863,1,1,0
AUD2022,22887868,1,1,0
AUD2022,22887873,2,1,0
AUD2022,22887878,2,1,0
AUD2022,22887883,1,1,0
AUD2022,22887888,1,1,0
AUD2022,22887893,1,1,0
AUD2022,22887913,1,1,0
AUD2022,22887923,2,1,0
AUD2022,22887928,2,1,0
AUD2022,22887943,1,1,0
AUD2022,22887948,2,1,0
AUD2022,22887978,1,1,0
AUD2022,22887993,2,1,0
AUD2022,22887998,1,1,0
AUD2022,22888003,2,1,0
AUD2022,22888013,1,1,0
AUD2022,22888038,2,1,0
AUD2022,22888048,2,1,0
AUD2022,22888073,2,1,0
AUD2022,22888533,2,1,0
AUD2022,22888538,2,1,0
AUD2022,22888553,1,1,0
AUD2022,22888558,1,1,0
AUD2022,22888573,2,1,0
AUD2022,22888588,2,1,0
AUD2022,22888603,2,1,0
AUD2022,22888608,2,1,0
AUD2022,22888613,2,1,0
AUD2022,22888638,2,1,0
AUD2022,22888643,1,1,0
AUD2022,22888648,2,1,0
AUD2022,22888653,1,1,0
AUD2022,22888658,2,1,0
AUD2022,22888663,2,1,0
AUD2022,22888668,2,1,0
AUD2022,22888688,2,1,0
AUD2022,22888698,2,1,0
AUD2022,22888708,2,1,0
AUD2022,22888713,2,1,0
AUD2022,22888723,2,1,0
AUD2022,22888733,2,1,0
AUD2022,22888743,2,1,0
AUD2022,22888748,2,1,0
AUD2022,22888758,1,1,0
AUD2022,22888763,2,1,0
AUD2022,22888773,2,1,0
AUD2022,22888778,2,1,0
AUD2022,22888783,2,1,0
AUD2022,22888798,2,1,0
AUD2022,22888803,2,1,0
AUD2022,22888813,2,1,0
AUD2022,22888828,2,1,0
AUD2022,22888833,2,1,0
AUD2022,22888848,2,1,0
AUD2022,22888858,2,1,0
AUD2022,22888863,1,1,0
AUD2022,22888873,2,1,0
AUD2022,22888928,2,1,0
AUD2022,22888933,2,1,0
AUD2022,22888938,2,1,0
AUD2022,22888953,2,1,0
AUD2022,22888958,2,1,0
AUD2022,22888963,2,1,0
AUD2022,22888988,2,1,0
AUD2022,22889008,2,1,0
AUD2022,22889013,2,1,0
AUD2022,22889038,2,1,0
AUD2022,22889048,2,1,0
AUD2022,22889083,2,1,0
AUD2022,22889098,2,1,0
AUD2022,22889118,2,1,0
AUD2022,22889138,1,1,0
AUD2022,22889153,2,1,0
AUD2022,22889158,2,1,0
AUD2022,22889168,1,1,0
AUD2022,22889183,2,1,0
AUD2022,22889188,2,1,0
AUD2022,22889198,2,1,0
AUD2022,22889203,2,1,0
AUD2022,22889223,2,1,0
AUD2022,22889233,2,1,0
AUD2022,22889238,2,1,0
AUD2022,22889248,1,1,0
AUD2022,22889273,2,1,0
AUD2022,22889278,2,1,0
AUD2022,22889293,2,1,0
AUD2022,22889303,2,1,0
AUD2022,22889308,2,1,0
AUD2022,22889318,2,1,0
AUD2022,22889323,2,1,0
AUD2022,22889328,1,1,0
AUD2022,22889348,1,1,0
AUD2022,22889363,2,1,0
AUD2022,22889368,2,1,0
AUD2022,22889373,2,1,0
AUD2022,22889383,2,1,0
AUD2022,22889388,2,1,0
AUD2022,22889413,2,1,0
AUD2022,22889418,2,1,0
AUD2022,22889423,2,1,0
AUD2022,22889433,1,1,0
AUD2022,22889463,2,1,0
AUD2022,22889473,2,1,0
AUD2022,22889478,2,1,0
AUD2022,22889493,2,1,0
AUD2022,22889508,2,1,0
AUD2022,22889528,2,1,0
AUD2022,22889543,2,1,0
AUD2022,22889558,2,1,0
AUD2022,22889563,2,1,0
AUD2022,22889583,2,1,0
AUD2022,22889588,2,1,0
AUD2022,22889593,2,1,0
AUD2022,22889638,2,1,0
AUD2022,22889653,2,1,0
AUD2022,22889658,2,1,0
AUD2022,22889668,2,1,0
AUD2022,22889683,1,1,0
AUD2022,22889693,2,1,0
AUD2022,22889698,2,1,0
AUD2022,22889703,2,1,0
AUD2022,22889728,2,1,0
AUD2022,22889733,1,1,0
AUD2022,22889743,2,1,0
AUD2022,22889753,2,1,0
AUD2022,22889763,2,1,0
AUD2022,22889768,2,1,0
AUD2022,22889783,1,1,0
AUD2022,22889788,2,1,0
AUD2022,22889798,2,1,0
AUD2022,22889813,2,1,0
AUD2022,22889823,1,1,0
AUD2022,22889828,2,1,0
AUD2022,22889853,2,1,0
AUD2022,22889858,2,1,0
AUD2022,22889883,2,1,0
AUD2022,22889888,2,1,0
AUD2022,22889893,2,1,0
AUD2022,22889903,1,1,0
AUD2022,22889933,2,1,0
AUD2022,22889938,2,1,0
AUD2022,22889953,2,1,0
AUD2022,22889968,2,1,0
AUD2022,22889973,2,1,0
AUD2022,22889983,2,1,0
AUD2022,22889998,2,1,0
AUD2022,22890003,2,1,0
AUD2022,22890008,2,1,0
AUD2022,22890023,2,1,0
AUD2022,22890033,2,1,0
AUD2022,22890043,2,1,0
AUD2022,22890048,2,1,0
AUD2022,22890078,2,1,0
AUD2022,22890113,2,1,0
AUD2022,22890123,2,1,0
AUD2022,22890133,2,1,0
AUD2022,22890138,2,1,0
AUD2022,22890148,2,1,0
AUD2022,22890163,2,1,0
AUD2022,22890168,2,1,0
AUD2022,22890173,2,1,0
AUD2022,22890183,2,1,0
AUD2022,22890193,2,1,0
AUD2022,22890203,2,1,0
AUD2022,22890213,2,1,0
AUD2022,22890218,2,1,0
AUD2022,22890223,2,1,0
AUD2022,22890228,2,1,0
AUD2022,22890238,2,1,0
AUD2022,22890243,2,1,0
AUD2022,22890253,2,1,0
AUD2022,22890258,2,1,0
AUD2022,22890263,2,1,0
AUD2022,22890268,2,1,0
AUD2022,22890273,2,1,0
AUD2022,22890278,2,1,0
AUD2022,22890288,2,1,0
AUD2022,22890298,2,1,0
AUD2022,22890313,2,1,0
AUD2022,22890353,2,1,0
AUD2022,22890368,2,1,0
AUD2022,22890373,2,1,0
AUD2022,22890383,2,1,0
AUD2022,22890408,2,1,0
AUD2022,22890433,2,1,0
AUD2022,22890443,2,1,0
AUD2022,22890448,2,1,0
AUD2022,22890453,2,1,0
AUD2022,22890458,2,1,0
AUD2022,22890463,2,1,0
AUD2022,22890478,2,1,0
AUD2022,22890493,2,1,0
AUD2022,22890498,2,1,0
AUD2022,22890503,2,1,0
AUD2022,22890518,2,1,0
AUD2022,22890523,2,1,0
AUD2022,22890528,2,1,0
AUD2022,22890533,2,1,0
AUD2022,22890538,2,1,0
AUD2022,22890543,2,1,0
AUD2022,22890548,2,1,0
AUD2022,22890558,2,1,0
AUD2022,22890563,2,1,0
AUD2022,22890583,2,1,0
AUD2022,22890588,2,1,0
AUD2022,22890593,2,1,0
AUD2022,22890598,2,1,0
AUD2022,22890613,2,1,0
AUD2022,22890623,2,1,0
AUD2022,22890633,2,1,0
AUD2022,22890638,2,1,0
AUD2022,22890643,2,1,0
AUD2022,22890653,2,1,0
AUD2022,22890658,2,1,0
AUD2022,22890663,2,1,0
AUD2022,22890668,2,1,0
AUD2022,22890673,2,1,0
AUD2022,22890678,2,1,0
AUD2022,22890683,2,1,0
AUD2022,22890703,2,1,0
AUD2022,22890708,2,1,0
AUD2022,22890713,2,1,0
AUD2022,22890738,2,1,0
AUD2022,22890748,2,1,0
AUD2022,22890758,2,1,0
AUD2022,22890763,2,1,0
AUD2022,22890768,2,1,0
AUD2022,22890773,2,1,0
AUD2022,22890783,2,1,0
AUD2022,22890793,2,1,0
AUD2022,22890808,2,1,0
AUD2022,22890828,2,1,0
AUD2022,22890838,2,1,0
AUD2022,22890848,2,1,0
AUD2022,22890863,2,1,0
AUD2022,22890878,2,1,0
AUD2022,22890898,2,1,0
AUD2022,22890923,2,1,0
AUD2022,22890928,2,1,0
AUD2022,22890933,2,1,0
AUD2022,22890938,2,1,0
AUD2022,22890943,2,1,0
AUD2022,22890948,2,1,0
AUD2022,22890963,2,1,0
AUD2022,22890968,2,1,0
AUD2022,22890973,2,1,0
AUD2022,22890983,2,1,0
AUD2022,22890988,2,1,0
AUD2022,22890998,2,1,0
AUD2022,22891008,2,1,0
AUD2022,22891013,2,1,0
AUD2022,22891018,2,1,0
AUD2022,22891023,2,1,0
AUD2022,22891028,2,1,0
AUD2022,22891033,2,1,0
AUD2022,22891048,2,1,0
AUD2022,22891053,2,1,0
AUD2022,22891058,2,1,0
AUD2022,22891068,2,1,0
AUD2022,22891073,2,1,0
AUD2022,22891078,2,1,0
AUD2022,22891083,2,1,0
AUD2022,22891118,2,1,0
AUD2022,22891123,2,1,0
AUD2022,22891128,2,1,0
AUD2022,22891143,2,1,0
AUD2022,22891163,2,1,0
AUD2022,22891173,2,1,0
AUD2022,22891633,2,1,0
AUD2022,22891638,2,1,0
AUD2022,22891643,2,1,0
AUD2022,22891648,2,1,0
AUD2022,22891688,2,1,0
AUD2022,22891698,2,1,0
AUD2022,22891703,2,1,0
AUD2022,22891718,2,1,0
AUD2022,22891723,2,1,0
AUD2022,22891728,2,1,0
AUD2022,22891733,2,1,0
AUD2022,22891743,2,1,0
AUD2022,22891748,2,1,0
AUD2022,22891758,2,1,0
AUD2022,22891763,2,1,0
AUD2022,22891768,2,1,0
AUD2022,22891773,2,1,0
AUD2022,22891778,2,1,0
AUD2022,22891788,2,1,0
AUD2022,22891793,2,1,0
AUD2021,22891803,2,1,0
AUD2022,22891808,2,1,0
AUD2022,22891813,2,1,0
AUD2022,22891823,2,1,0
AUD2022,22891828,2,1,0
AUD2022,22891833,2,1,0
AUD2022,22891838,2,1,0
AUD2022,22891848,2,1,0
AUD2022,22891868,2,1,0
AUD2022,22891893,2,1,0
AUD2022,22891898,2,1,0
AUD2022,22891903,2,1,0
AUD2022,22891908,2,1,0
AUD2022,22891923,2,1,0
AUD2022,22891938,2,1,0
AUD2022,22891948,2,1,0
AUD2022,22891953,2,1,0
AUD2022,22891973,2,1,0
AUD2022,22891988,2,1,0
AUD2022,22891993,2,1,0
AUD2022,22892008,2,1,0
AUD2022,22892018,2,1,0
AUD2022,22892028,2,1,0
AUD2022,22892033,2,1,0
AUD2022,22892068,2,1,0
AUD2022,22892088,2,1,0
AUD2022,22892143,2,1,0
AUD2022,22892148,2,1,0
AUD2022,22892173,2,1,0
AUD2022,22892178,2,1,0
AUD2022,22892203,2,1,0
AUD2022,22892223,2,1,0
AUD2022,22892228,2,1,0
AUD2022,22892238,2,1,0
AUD2022,22892253,2,1,0
AUD2022,22892268,2,1,0
AUD2022,22892273,2,1,0
AUD2022,22892278,2,1,0
AUD2022,22892308,2,1,0
AUD2022,22892318,2,1,0
AUD2022,22892373,2,1,0
AUD2022,22892393,2,1,0
AUD2022,22892403,2,1,0
AUD2022,22892408,2,1,0
AUD2022,22892413,2,1,0
AUD2022,22892423,2,1,0
AUD2022,22892428,2,1,0
AUD2022,22892443,2,1,0
AUD2022,22892448,2,1,0
AUD2022,22892458,2,1,0
AUD2022,22892473,2,1,0
AUD2022,22892478,2,1,0
AUD2022,22892488,2,1,0
AUD2022,22892493,2,1,0
AUD2022,22892513,2,1,0
AUD2022,22892518,2,1,0
AUD2022,22892523,2,1,0
AUD2022,22892543,2,1,0
AUD2022,22892553,2,1,0
AUD2022,22892558,2,1,0
AUD2022,22892573,2,1,0
AUD2022,22892578,2,1,0
AUD2022,22892628,2,1,0
AUD2022,22892633,2,1,0
AUD2022,22892638,2,1,0
AUD2022,22892658,2,1,0
AUD2022,22892663,2,1,0
AUD2022,22892668,2,1,0
AUD2022,22892673,2,1,0
AUD2022,22892728,2,1,0
AUD2022,22892733,2,1,0
AUD2022,22892763,2,1,0
AUD2022,22892778,2,1,0
AUD2022,22892788,2,1,0
AUD2022,22892793,2,1,0
AUD2022,22892818,2,1,0
AUD2022,22892823,2,1,0
AUD2022,22892833,2,1,0
AUD2022,22892853,2,1,0
AUD2022,22892863,2,1,0
AUD2022,22892873,2,1,0
AUD2022,22892893,2,1,0
AUD2022,22892918,2,1,0
AUD2022,22892928,2,1,0
AUD2022,22892948,2,1,0
AUD2022,22892968,2,1,0
AUD2022,22892973,2,1,0
AUD2022,22892988,2,1,0
AUD2022,22893033,2,1,0
AUD2022,22893048,2,1,0
AUD2022,22893053,2,1,0
AUD2022,22893058,2,1,0
AUD2022,22893063,2,1,0
AUD2022,22893073,2,1,0
AUD2022,22893088,2,1,0
AUD2022,22893113,2,1,0
AUD2022,22893118,2,1,0
AUD2022,22893153,2,1,0
AUD2022,22893158,2,1,0
AUD2022,22893188,2,1,0
AUD2022,22893213,2,1,0
AUD2022,22893223,2,1,0
AUD2022,22893228,2,1,0
AUD2022,22893248,2,1,0
AUD2022,22893278,2,1,0
AUD2022,22893283,2,1,0
